x,y
88.21299743652344,23.058000564575195
89.4554672241211,23.580659866333008
90.69793701171875,24.10331916809082
91.9404067993164,24.6259765625
93.18287658691406,25.148635864257812
94.42534637451172,25.671295166015625
95.66781616210938,26.193954467773438
96.35728454589844,26.240880966186523
95.65489196777344,25.090423583984375
94.95250701904297,23.939964294433594
94.2501220703125,22.789506912231445
93.5477294921875,21.639049530029297
92.84534454345703,20.488590240478516
92.14295959472656,19.338132858276367
91.44056701660156,18.18767547607422
90.7381820678711,17.03721809387207
90.0357894897461,15.886759757995605
89.567626953125,14.629276275634766
88.96434020996094,13.425568580627441
88.174072265625,12.335442543029785
87.21824645996094,11.38712215423584
86.12171173095703,10.605766296386719
84.91268920898438,10.013246536254883
83.62300109863281,9.626612663269043
82.28744506835938,9.455863952636719
80.94178009033203,9.502209663391113
79.62139892578125,9.765674591064453
78.3617935180664,10.241291046142578
77.19652557373047,10.91584300994873
76.15582275390625,11.770151138305664
75.26655578613281,12.78115463256836
74.55245208740234,13.922612190246582
74.03359985351562,15.165030479431152
73.72476196289062,16.47553825378418
73.63274383544922,17.818838119506836
73.6532211303711,19.022077560424805
73.8758316040039,20.350900650024414
73.9775390625,21.694561004638672
73.96003723144531,23.04189109802246
73.8106689453125,24.380887985229492
73.51121520996094,25.69427490234375
73.04261779785156,26.956926345825195
72.39094543457031,28.135242462158203
71.58473205566406,29.21498680114746
70.72404479980469,30.25226593017578
69.83622741699219,31.2664737701416
68.9309310913086,32.26511764526367
68.01325988769531,33.252418518066406
67.08612823486328,34.2308464050293
66.15121459960938,35.201847076416016
65.21000671386719,36.16673278808594
64.26331329345703,37.12625503540039
63.31163787841797,38.08082962036133
62.35567855834961,39.031105041503906
61.39539337158203,39.977020263671875
60.430686950683594,40.918434143066406
59.36712646484375,41.73661804199219
58.236785888671875,42.47093200683594
57.10643768310547,43.20524215698242
55.97608184814453,43.93955993652344
54.845733642578125,44.673866271972656
53.71538543701172,45.408180236816406
52.58503723144531,46.14249038696289
51.454689025878906,46.87680435180664
50.3243408203125,47.611114501953125
49.193992614746094,48.345428466796875
48.06364440917969,49.079734802246094
46.93328857421875,49.81405258178711
45.802947998046875,50.548362731933594
44.67259979248047,51.28267288208008
43.54225158691406,52.01698303222656
42.411895751953125,52.75129699707031
41.28154754638672,53.48561096191406
40.15120315551758,54.21992111206055
39.02085876464844,54.95423126220703
37.8905029296875,55.68854522705078
36.760154724121094,56.42285919189453
35.62980651855469,57.157169342041016
34.49945831298828,57.8914794921875
33.369110107421875,58.62579345703125
32.23876190185547,59.360107421875
31.108413696289062,60.09441375732422
29.978065490722656,60.82872772216797
28.84771156311035,61.56304168701172
27.717365264892578,62.2973518371582
26.587017059326172,63.03166198730469
25.4566707611084,63.76597595214844
24.326316833496094,64.50028991699219
23.19597053527832,65.23460388183594
22.065624237060547,65.96891021728516
20.93527603149414,66.7032241821289
19.804922103881836,67.43753814697266
18.674575805664062,68.17184448242188
17.544227600097656,68.90615844726562
16.413881301879883,69.64047241210938
15.283534049987793,70.3747787475586
14.153180122375488,71.10909271240234
13.0228271484375,71.8434066772461
11.892486572265625,72.57771301269531
10.766380310058594,73.31836700439453
9.65709400177002,74.0841064453125
8.547796249389648,74.84986114501953
7.438497543334961,75.61560821533203
6.329212188720703,76.38135528564453
5.219913959503174,77.14710235595703
4.1106157302856445,77.91285705566406
4.039506912231445,78.26610565185547
5.371854782104492,78.06173706054688
6.70418643951416,77.85736846923828
8.036534309387207,77.65299987792969
9.368882179260254,77.4486312866211
10.701214790344238,77.2442626953125
12.033562660217285,77.0398941040039
13.365910530090332,76.83552551269531
14.698244094848633,76.63115692138672
16.03059196472168,76.42678833007812
17.362924575805664,76.22241973876953
18.69527244567871,76.01805114746094
20.027620315551758,75.81368255615234
21.359952926635742,75.60931396484375
22.68920135498047,75.77818298339844
24.019397735595703,75.99603271484375
25.35105323791504,76.20480346679688
26.68410873413086,76.40447998046875
28.018474578857422,76.5950927734375
29.354124069213867,76.77662658691406
30.690998077392578,76.9489517211914
32.02901077270508,77.11192321777344
33.36818313598633,77.265380859375
34.70842742919922,77.40888977050781
36.04973220825195,77.54234313964844
37.39201736450195,77.66559600830078
38.735233306884766,77.77794647216797
40.0793342590332,77.87943267822266
41.424259185791016,77.96929931640625
42.76990509033203,78.0472183227539
44.11624526977539,78.11266326904297
45.463134765625,78.16510009765625
46.81050491333008,78.20391845703125
48.1581916809082,78.22843933105469
49.506065368652344,78.23796081542969
50.85397720336914,78.23164367675781
52.15427017211914,78.38790893554688
53.31413650512695,79.07463073730469
54.48092269897461,79.74952697753906
55.65837478637695,80.40559387207031
56.856170654296875,81.02352142333984
57.52654266357422,82.05596160888672
57.884647369384766,83.35543823242188
58.24275588989258,84.6549301147461
58.60086441040039,85.95442199707031
57.3679313659668,86.04200744628906
56.02000045776367,86.04200744628906
54.67208480834961,86.04200744628906
53.324153900146484,86.04200744628906
52.87099838256836,86.93678283691406
52.87099838256836,88.28469848632812
53.77662658691406,88.72700500488281
55.12455749511719,88.72700500488281
56.47247314453125,88.72700500488281
57.820404052734375,88.72700500488281
59.16831970214844,88.72700500488281
60.51625061035156,88.72700500488281
61.86418151855469,88.72700500488281
63.21209716796875,88.72700500488281
64.56002807617188,88.72700500488281
65.907958984375,88.72700500488281
67.25587463378906,88.72700500488281
68.60380554199219,88.72700500488281
68.97799682617188,87.75328063964844
68.97799682617188,86.40534973144531
67.993408203125,86.04200744628906
66.64549255371094,86.04200744628906
65.29756164550781,86.04200744628906
63.94962692260742,86.04200744628906
62.60171127319336,86.04200744628906
61.36848449707031,85.89139556884766
61.01028060913086,84.59194946289062
60.65207290649414,83.29248809814453
60.293861389160156,81.99302673339844
59.9356575012207,80.69357299804688
60.33827209472656,79.61921691894531
61.32329177856445,78.69913482666016
62.288822174072266,77.75860595703125
63.440528869628906,77.19065856933594
64.76579284667969,76.94474029541016
66.08419799804688,76.66439819335938
67.39402770996094,76.34635925292969
68.69316101074219,75.9873046875
69.97904205322266,75.58330535888672
71.24832916259766,75.12998962402344
72.49699401855469,74.62258911132812
73.71988677978516,74.05595397949219
74.91053771972656,73.42448425292969
76.06109619140625,72.72270965576172
77.1619873046875,71.94546508789062
78.20183563232422,71.08830261230469
79.16779327392578,70.14879608154297
80.05978393554688,69.13845825195312
80.89927673339844,68.08403778076172
81.68425750732422,66.98847961425781
82.4122085571289,65.85419464111328
83.08110046386719,64.68415069580078
83.68961334228516,63.4815559387207
84.23672485351562,62.24978256225586
84.72245788574219,60.992610931396484
85.14692687988281,59.713401794433594
85.51114654541016,58.41574478149414
85.81639862060547,57.10294723510742
86.06428527832031,55.778114318847656
86.25669860839844,54.444053649902344
86.5260009765625,53.302127838134766
86.5260009765625,51.95419692993164
86.5260009765625,50.606266021728516
86.5260009765625,49.25833511352539
86.5260009765625,47.910404205322266
86.5260009765625,46.562503814697266
86.5260009765625,45.21457290649414
86.5260009765625,43.866641998291016
86.5260009765625,42.51871109008789
86.5260009765625,41.170780181884766
86.5260009765625,39.822879791259766
86.5260009765625,38.47494888305664
86.5260009765625,37.127017974853516
86.5260009765625,35.77908706665039
86.5260009765625,34.431156158447266
86.5260009765625,33.08322525024414
86.5260009765625,31.73532485961914
86.5260009765625,30.387393951416016
86.5260009765625,29.03946304321289
86.5260009765625,27.691532135009766
86.5260009765625,26.34360122680664
86.5260009765625,24.99570083618164
87.26410675048828,24.013296127319336
