480,722
480.21868896484375,731.97998046875
480.8758239746094,741.940673828125
481.9734191894531,751.862548828125
483.5120849609375,761.7255859375
485.4907531738281,771.5098876953125
487.90594482421875,781.1956176757812
490.7531433105469,790.7632446289062
494.026611328125,800.193603515625
497.72088623046875,809.4671630859375
501.82708740234375,818.5657958984375
506.3355407714844,827.4720458984375
511.2382507324219,836.16748046875
516.5234069824219,844.6358642578125
522.1795349121094,852.8612060546875
528.1964721679688,860.8263549804688
534.5596313476562,868.5177612304688
541.2583618164062,875.9187622070312
548.277587890625,883.0164184570312
555.6043090820312,889.7963256835938
563.2244262695312,896.2446899414062
571.1223754882812,902.349609375
579.2843627929688,908.0966796875
587.6931762695312,913.4761352539062
596.333740234375,918.4749145507812
605.1887817382812,923.0830078125
614.2406616210938,927.2913818359375
623.4725952148438,931.088623046875
632.865478515625,934.4680786132812
642.4004516601562,937.4229125976562
652.0582885742188,939.9470825195312
661.820068359375,942.0342407226562
671.6654052734375,943.6825561523438
681.5744018554688,944.8905029296875
691.5272216796875,945.65771484375
701.5042114257812,945.9854736328125
711.4859619140625,945.8766479492188
721.453369140625,945.32958984375
731.38671875,944.3419189453125
741.2662963867188,942.913330078125
751.0721435546875,941.044677734375
760.784423828125,938.7386474609375
770.383544921875,935.9993896484375
779.8499755859375,932.8317260742188
789.164306640625,929.241455078125
798.30859375,925.23779296875
807.2646484375,920.8291625976562
816.0140991210938,916.0236206054688
824.5410766601562,910.8335571289062
832.828369140625,905.2686157226562
840.8601684570312,899.3408203125
848.6216430664062,893.0633544921875
856.0962524414062,886.4468994140625
863.2715454101562,879.507080078125
870.1316528320312,872.2554321289062
876.6644287109375,864.7075805664062
882.8561401367188,856.8773803710938
888.69384765625,848.780029296875
894.1668701171875,840.4317626953125
899.26123046875,831.8472290039062
903.96826171875,823.04443359375
908.2772827148438,814.0400390625
912.1777954101562,804.8512573242188
915.6629638671875,795.4970703125
918.72509765625,785.9959716796875
921.356201171875,776.36669921875
923.5529174804688,766.6290283203125
925.3114624023438,756.8027954101562
926.6296997070312,746.9078979492188
927.507080078125,736.9641723632812
927.9443969726562,726.9913940429688
927.9443969726562,717.0090942382812
927.507080078125,707.0363159179688
926.6297607421875,697.0926513671875
925.3115234375,687.1976928710938
923.552978515625,677.3715209960938
921.3563232421875,667.6339111328125
918.7252197265625,658.0045776367188
915.6630859375,648.5034790039062
912.177978515625,639.1492919921875
908.2774658203125,629.9605102539062
903.968505859375,620.9561157226562
899.261474609375,612.1533813476562
894.1671142578125,603.5687866210938
888.6941528320312,595.220458984375
882.8563842773438,587.1231079101562
876.6647338867188,579.2929077148438
870.1319580078125,571.7450561523438
863.2719116210938,564.493408203125
856.0965576171875,557.5535278320312
848.6219482421875,550.9370727539062
840.8604736328125,544.6595458984375
832.8287353515625,538.7318115234375
824.5415649414062,533.1668701171875
816.0145263671875,527.9767761230469
807.2650756835938,523.171142578125
798.3090209960938,518.7624816894531
789.1647338867188,514.7588500976562
779.850341796875,511.1685791015625
770.3839721679688,508.0008850097656
760.7847900390625,505.2616271972656
751.072509765625,502.95562744140625
741.2666015625,501.0868835449219
731.3870239257812,499.658203125
721.4537963867188,498.6705627441406
711.4863891601562,498.12347412109375
701.504638671875,498.0139465332031
691.527587890625,498.3416442871094
681.57470703125,499.1088562011719
671.665771484375,500.31683349609375
661.8204345703125,501.965576171875
652.058837890625,504.052978515625
642.400634765625,506.57666015625
632.8656616210938,509.531005859375
623.4727172851562,512.9109191894531
614.2410278320312,516.7084655761719
605.188720703125,520.9161376953125
596.3338012695312,525.5245056152344
587.6932983398438,530.5235900878906
579.2841186523438,535.9024658203125
571.1226196289062,541.6502075195312
563.2241821289062,547.7546997070312
555.6045532226562,554.2035522460938
548.2775268554688,560.983154296875
541.2581176757812,568.0806274414062
534.559814453125,575.4821166992188
528.1967163085938,583.1734619140625
522.1796264648438,591.1385498046875
516.5230712890625,599.3636474609375
511.2379150390625,607.8320922851562
506.3355712890625,616.5276489257812
501.8263854980469,625.43359375
497.7205810546875,634.5325317382812
494.02655029296875,643.80615234375
490.7524719238281,653.2364501953125
487.90521240234375,662.8040161132812
485.4904479980469,672.4899291992188
483.5120544433594,682.2743530273438
481.9734191894531,692.1373901367188
480.87567138671875,702.059326171875
480.21856689453125,712.02001953125
