x,y
109.77519798278809,88.05431175231934
108.55187606811523,90.24641609191895
107.40159034729004,92.47767639160156
106.32569694519043,94.74578094482422
105.32552337646484,97.04826927185059
104.40228271484375,99.38264656066895
103.55703926086426,101.74640655517578
102.79096603393555,104.136962890625
102.10481834411621,106.55170059204102
101.49930572509766,108.98793601989746
100.97521209716797,111.44292831420898
100.53292083740234,113.91399955749512
100.1727466583252,116.39838027954102
99.89492988586426,118.89327239990234
99.69945335388184,121.39596939086914
99.5860538482666,123.90371322631836
99.5545825958252,126.41383743286133
99.6047191619873,128.92367553710938
99.73672676086426,131.43053817749023
99.95093727111816,133.93171310424805
100.24756813049316,136.42445373535156
100.62637901306152,138.90600204467773
101.08739852905273,141.3736228942871
101.63007736206055,143.82459259033203
102.25393486022949,146.25617599487305
102.95844459533691,148.6656150817871
103.74265670776367,151.05028915405273
104.60567283630371,153.40763473510742
105.5464916229248,155.7349967956543
106.56403732299805,158.02978897094727
107.65703392028809,160.28971099853516
108.8241024017334,162.51223373413086
110.06388664245605,164.6950912475586
111.37486457824707,166.83584594726562
112.75558853149414,168.93241500854492
114.20432472229004,170.98246383666992
115.71956253051758,172.98395538330078
117.29946517944336,174.9347267150879
118.94241333007812,176.83282089233398
120.64645004272461,178.67610931396484
122.40984725952148,180.46280670166016
124.23069381713867,182.19088745117188
126.10702133178711,183.8585090637207
128.03691864013672,185.46393203735352
130.01830291748047,187.00527954101562
132.04913711547852,188.48093795776367
134.12726974487305,189.88912200927734
136.25060653686523,191.22829818725586
138.41681289672852,192.49682998657227
140.62372589111328,193.69322967529297
142.8689308166504,194.81607818603516
145.15009307861328,195.8640251159668
147.46468353271484,196.83577728271484
149.81027603149414,197.7302474975586
152.1842155456543,198.54626846313477
154.58412170410156,199.28278732299805
157.00707626342773,199.93909454345703
159.4505500793457,200.5145378112793
161.9118995666504,201.00833892822266
164.3881378173828,201.42022323608398
166.87678146362305,201.74985885620117
169.3748779296875,201.99720001220703
171.8797950744629,202.1621437072754
174.3886947631836,202.24511337280273
176.8990478515625,62.011406898498535
179.40750122070312,62.10697078704834
181.91034698486328,62.300089836120605
184.40371704101562,62.59087562561035
186.8837661743164,62.979408264160156
189.3465576171875,63.46525287628174
191.78822326660156,64.04796314239502
194.2050437927246,64.72657775878906
196.5931854248047,65.5000696182251
198.94890594482422,66.36728572845459
201.26863479614258,67.32664394378662
203.54883575439453,68.37652206420898
205.78600692749023,69.51509475708008
207.97692108154297,70.74049949645996
210.11815643310547,72.05062484741211
212.20668029785156,73.4433364868164
214.2393798828125,74.91632843017578
216.2132568359375,76.46726036071777
218.12535858154297,78.09370613098145
219.97298431396484,79.79314231872559
221.75318145751953,81.56292533874512
223.4634780883789,83.40042877197266
225.1011734008789,85.30294036865234
226.66370391845703,87.26760482788086
228.14871215820312,89.29156684875488
229.55372619628906,91.37174224853516
230.87654876708984,93.50524139404297
232.1149139404297,95.68879127502441
233.26683044433594,97.91921043395996
234.33023834228516,100.19309997558594
235.3034210205078,102.50706672668457
236.18466186523438,104.85754585266113
236.97249603271484,107.24102973937988
237.6655044555664,109.65370750427246
238.26274871826172,112.09191131591797
238.76333618164062,114.55176734924316
239.16655731201172,117.0294418334961
239.47218322753906,119.52108383178711
239.6800994873047,122.0227165222168
239.79035186767578,124.53058624267578
239.80353546142578,127.04080200195312
239.71978759765625,129.54967880249023
239.53860473632812,132.05342864990234
239.2596435546875,134.54816055297852
238.88299560546875,137.0299835205078
238.4088897705078,139.49513244628906
237.8380126953125,141.93961334228516
237.17091369628906,144.35967254638672
236.4087142944336,146.75140762329102
235.55276489257812,149.11119079589844
234.6047592163086,151.43561172485352
233.56552124023438,153.72065353393555
232.43777465820312,155.96336364746094
231.22261810302734,158.15986251831055
229.92279815673828,160.3074607849121
228.53980255126953,162.40239334106445
227.0765380859375,164.4420623779297
225.5347900390625,166.42305755615234
223.91748809814453,168.34295272827148
222.22662353515625,170.19829177856445
220.4653091430664,171.9870491027832
218.6357192993164,173.7056999206543
216.74110412597656,175.35247039794922
214.7836151123047,176.92405319213867
212.7668228149414,178.41874313354492
210.69307327270508,179.83337020874023
208.5660858154297,181.16643524169922
206.38827514648438,182.4149513244629
204.16350936889648,183.5776710510254
201.89469528198242,184.65191650390625
199.58536911010742,185.63601684570312
197.23903274536133,186.52840423583984
194.8594856262207,187.32777404785156
192.45008087158203,188.03246688842773
190.01483535766602,188.64133834838867
187.55734252929688,189.15371322631836
185.0816535949707,189.5688247680664
182.59156799316406,189.8863182067871
180.09088516235352,190.10601043701172
177.58363342285156,190.22814178466797
175.0734634399414,190.25312423706055
172.5642204284668,190.1811180114746
170.05963516235352,190.01169967651367
167.5636329650879,189.7446517944336
165.08001327514648,189.37981414794922
162.61264419555664,188.91754150390625
160.16546249389648,188.35824584960938
157.74225616455078,187.70284271240234
155.3468360900879,186.9522361755371
152.98291015625,186.10760498046875
150.6541404724121,185.17048263549805
148.36404037475586,184.14239120483398
146.1161117553711,183.02516174316406
143.9136848449707,181.82061386108398
141.76011276245117,180.53081893920898
139.65849685668945,179.15790557861328
137.61204147338867,177.70413970947266
135.62365341186523,176.17185592651367
133.6963653564453,174.56349182128906
131.83287811279297,172.88146209716797
130.0361099243164,171.12849044799805
128.30865859985352,169.3070945739746
126.65316772460938,167.4200668334961
125.07217788696289,165.47017669677734
123.56820678710938,163.46034240722656
122.14360046386719,161.39345932006836
120.8006820678711,159.2725830078125
119.5416488647461,157.1009063720703
118.36858367919922,154.88151931762695
117.28353500366211,152.61787796020508
116.28832244873047,150.31332397460938
115.38462257385254,147.9713592529297
114.57407188415527,145.59549713134766
113.85793495178223,143.18958282470703
113.2373046875,140.75720977783203
112.7132339477539,138.3022804260254
112.28630065917969,135.82855987548828
111.95696830749512,133.33991622924805
111.72536277770996,130.84038925170898
111.59148406982422,128.33369827270508
111.55480003356934,125.82371139526367
111.6150016784668,123.31419372558594
111.77252960205078,120.80880737304688
112.02784156799316,118.31155776977539
112.38085746765137,115.82615280151367
112.83139419555664,113.35671806335449
113.37891960144043,110.90685844421387
114.0228042602539,108.4806022644043
114.76198959350586,106.0815544128418
115.59523391723633,103.7136344909668
116.52120971679688,101.38044166564941
117.53841781616211,99.08539199829102
118.64493560791016,96.83226203918457
119.83902359008789,94.62414169311523
121.11859893798828,92.46447563171387
122.4815902709961,90.35633659362793
123.92561721801758,88.30305480957031
125.44849395751953,86.30746269226074
127.04777145385742,84.37252998352051
128.72093200683594,82.5011978149414
130.46541213989258,80.6961498260498
132.27864837646484,78.96008682250977
134.1577911376953,77.29573822021484
136.1002197265625,75.70554733276367
138.10290145874023,74.19211196899414
140.16303253173828,72.75772094726562
142.27753448486328,71.40473747253418
144.44316864013672,70.13547897338867
146.6569709777832,68.95187950134277
148.91548538208008,67.8560676574707
151.21533584594727,66.84988307952881
153.55289459228516,65.93508529663086
155.92479705810547,65.11312770843506
158.32731246948242,64.38543224334717
160.75669860839844,63.75328350067139
163.20904159545898,63.21747970581055
165.68071365356445,62.77877902984619
168.16775512695312,62.4376220703125
170.6661834716797,62.194257736206055
173.17223358154297,62.04849433898926
513.3140106201172,409.72401428222656
513.5673370361328,407.2267761230469
513.7946166992188,404.7270202636719
513.9990539550781,402.2253189086914
514.1817932128906,399.721923828125
514.3416900634766,397.2169723510742
514.4786529541016,394.7106475830078
514.5920867919922,392.2031555175781
514.6811218261719,389.6946792602539
514.7442932128906,387.1854248046875
514.7800445556641,384.67562103271484
514.7857208251953,382.16556549072266
514.759765625,379.6556701660156
514.6994323730469,377.14636993408203
514.6009674072266,374.6382598876953
514.4602966308594,372.13216400146484
514.2726135253906,369.6291809082031
514.0316009521484,367.13075256347656
513.7302551269531,364.6389389038086
513.3585968017578,362.15662384033203
512.9068298339844,359.6876754760742
512.3980255126953,357.2297592163086
511.84230041503906,354.7820053100586
511.2408905029297,352.34510040283203
510.5948486328125,349.91963958740234
509.9049072265625,347.50628662109375
509.172119140625,345.1056137084961
508.39744567871094,342.71810150146484
507.5813903808594,340.3444366455078
506.7244567871094,337.98521423339844
505.8270568847656,335.64107513427734
504.88951110839844,333.31270599365234
503.9117736816406,331.0009536743164
502.89393615722656,328.70655059814453
501.8357696533203,326.43048095703125
500.7364959716797,324.17395782470703
499.5950622558594,321.93849182128906
498.40968322753906,319.7260284423828
497.17921447753906,317.5383071899414
495.8995819091797,315.37896728515625
494.56748962402344,313.25167083740234
493.17616271972656,311.16259765625
491.72340393066406,309.1157989501953
490.22569274902344,307.10157012939453
488.6958465576172,305.1116256713867
487.1418762207031,303.1404266357422
485.56858825683594,301.18460845947266
483.9797821044922,299.2414245605469
482.3778839111328,297.30897521972656
480.7659606933594,295.38488006591797
479.14405822753906,293.4692077636719
477.5150146484375,291.55957794189453
475.87860107421875,289.65626525878906
474.23687744140625,287.75750732421875
472.5895690917969,285.8636245727539
470.9375915527344,283.97381591796875
469.282958984375,282.08631896972656
467.6250305175781,280.2017059326172
465.96412658691406,278.3197479248047
464.3013000488281,276.4394836425781
462.63719177246094,274.56029510498047
460.97312927246094,272.6811294555664
459.30870056152344,270.80228424072266
457.6451873779297,268.92256927490234
455.98313903808594,267.0415954589844
454.32411193847656,265.1580123901367
452.66920471191406,263.27074432373047
451.0202941894531,261.37823486328125
449.3807678222656,259.47760009765625
447.75428771972656,257.5658416748047
446.1517028808594,255.6339874267578
445.77052307128906,253.41749572753906
446.3842010498047,250.98361206054688
446.9979248046875,248.5497283935547
447.6116027832031,246.1158218383789
448.02903747558594,243.64602661132812
447.8340759277344,241.1503448486328
447.0141296386719,238.78528594970703
445.62078857421875,236.70575714111328
443.75050354003906,235.0415802001953
441.5290222167969,233.88721466064453
439.0877685546875,233.3351287841797
436.5865020751953,233.4309844970703
434.1894226074219,234.1531982421875
433.0478973388672,233.54041290283203
433.2449645996094,231.03811645507812
433.42083740234375,228.53424072265625
433.5751037597656,226.02890014648438
433.7084503173828,223.52236938476562
433.8206024169922,221.01483154296875
433.9113311767578,218.50640106201172
433.98036193847656,215.99730682373047
434.02723693847656,213.48768615722656
434.0508117675781,210.97774505615234
434.10231018066406,208.46884536743164
434.3977508544922,205.97704315185547
434.86224365234375,203.51063537597656
435.4359130859375,201.0671615600586
436.0866241455078,198.64295959472656
436.7950134277344,196.2350082397461
437.5473937988281,193.8403663635254
438.33543395996094,191.45722579956055
439.1519012451172,189.08369827270508
439.99249267578125,186.71857070922852
440.85267639160156,184.36048126220703
441.7295227050781,182.00856018066406
442.619140625,179.66144561767578
443.52056884765625,177.31880569458008
444.43019104003906,174.9793930053711
445.34759521484375,172.6429557800293
446.2683410644531,170.30788040161133
447.19187927246094,167.97389221191406
448.1144104003906,165.6394805908203
449.03538513183594,163.30446243286133
449.95164489746094,160.96760177612305
450.8598937988281,158.62762832641602
451.75830078125,156.28385543823242
452.6419219970703,153.93445205688477
453.5062255859375,151.57793045043945
454.34507751464844,149.21219635009766
455.14996337890625,146.83469772338867
455.9099426269531,144.4425048828125
456.6065673828125,142.03113174438477
457.18797302246094,139.58961486816406
457.672607421875,137.12690353393555
458.08665466308594,134.65127182006836
458.4391784667969,132.16615295410156
458.73301696777344,129.67342376708984
458.96803283691406,127.17443466186523
459.1426239013672,124.67052459716797
459.25372314453125,122.1629867553711
459.2967529296875,119.65336608886719
459.26612854003906,117.14363098144531
459.1547546386719,114.63613891601562
458.95310974121094,112.13432884216309
458.65052795410156,109.64277839660645
458.2332305908203,107.16790199279785
457.6847381591797,104.7188720703125
456.98509216308594,102.30877494812012
456.11090087890625,99.95656204223633
455.0355224609375,97.68963050842285
453.7320861816406,95.54605484008789
452.1782531738281,93.57705307006836
450.36582946777344,91.84385681152344
448.3107452392578,90.40716552734375
446.0487518310547,89.32785606384277
443.61322021484375,88.73849105834961
441.1102600097656,88.58635902404785
438.6080780029297,88.76719856262207
436.1353302001953,89.19363975524902
433.70066833496094,89.80267715454102
431.3046875,90.54988479614258
428.94468688964844,91.40427207946777
426.6168670654297,92.34281921386719
424.31761169433594,93.34957885742188
422.04344177246094,94.41183662414551
419.7912902832031,95.51998519897461
417.5585021972656,96.66668891906738
415.3427429199219,97.84598541259766
413.14186096191406,99.05279922485352
410.9540710449219,100.28319358825684
408.7776794433594,101.53377532958984
406.61163330078125,102.8021411895752
404.4545135498047,104.08547592163086
402.30496978759766,105.38161659240723
400.1620864868164,106.6887035369873
398.0251770019531,108.00549507141113
395.8934860229492,109.33081245422363
393.76600646972656,110.66280746459961
391.6422576904297,112.00081634521484
389.5218963623047,113.34413528442383
387.40354919433594,114.69062423706055
385.28783416748047,116.04119873046875
383.1725769042969,117.39260864257812
381.05663299560547,118.74282836914062
378.9388122558594,120.09012985229492
376.81632232666016,121.43014144897461
374.6869888305664,122.7591323852539
372.5468521118164,124.07067108154297
370.38973236083984,125.35409164428711
368.2079162597656,126.59511184692383
366.0623779296875,127.89739227294922
363.96669006347656,129.27869415283203
361.90858459472656,130.71552276611328
359.87979888916016,132.19337844848633
357.87516021728516,133.70394134521484
355.89066314697266,135.24092864990234
353.92344665527344,136.79983139038086
351.97117614746094,138.37753677368164
350.0321350097656,139.9714469909668
348.1044006347656,141.57899856567383
346.1876983642578,143.19965362548828
344.28031158447266,144.8314094543457
342.38159942626953,146.4731216430664
340.49080657958984,148.12393188476562
338.6075439453125,149.78341674804688
336.7313995361328,151.45091247558594
334.86168670654297,153.12558364868164
332.9980163574219,154.8070068359375
331.1401596069336,156.4948616027832
329.2878875732422,158.18877029418945
327.4409484863281,159.8885269165039
325.59918212890625,161.5939483642578
323.7624740600586,163.30478286743164
321.9307098388672,165.02088165283203
320.1037292480469,166.74213027954102
318.2814636230469,168.46835708618164
316.46411895751953,170.19972229003906
314.6522445678711,171.9369125366211
312.79431915283203,173.59448623657227
310.42150115966797,174.41299057006836
308.0606994628906,175.2657241821289
305.70996856689453,176.1457748413086
303.36832427978516,177.04962921142578
301.03521728515625,177.97552490234375
298.7102584838867,178.92148208618164
296.393310546875,179.88689422607422
294.0839614868164,180.87035369873047
291.78211975097656,181.8714256286621
289.4876251220703,182.88905715942383
287.20054626464844,183.92333984375
284.92079162597656,184.9736785888672
282.6482696533203,186.03948974609375
280.3829116821289,187.12046432495117
278.12464904785156,188.21629333496094
275.87355041503906,189.32665634155273
273.6299133300781,190.45199966430664
271.3931198120117,191.59099578857422
269.1636962890625,192.7442970275879
266.9414367675781,193.91127395629883
264.72647857666016,195.09221267700195
262.5187530517578,196.28654098510742
260.3183059692383,197.49417877197266
258.12516021728516,198.71509170532227
255.9394989013672,199.94925689697266
253.7612533569336,201.1964454650879
251.82608032226562,200.3336639404297
249.85391998291016,198.7823944091797
247.74344635009766,197.42547988891602
245.51296997070312,196.27629852294922
243.18240356445312,195.34675216674805
240.77301025390625,194.64654541015625
238.30728912353516,194.18230438232422
235.80824279785156,193.95738220214844
233.2991714477539,193.97094345092773
230.8027572631836,194.22256469726562
228.34186553955078,194.71244049072266
225.93975067138672,195.43712615966797
223.61849975585938,196.38964080810547
221.39937591552734,197.56061172485352
219.30215454101562,198.93798828125
217.34530639648438,200.50841522216797
215.5460662841797,202.2573013305664
213.92063903808594,204.16870498657227
212.48397064208984,206.22582626342773
211.24993133544922,208.4104461669922
210.2307891845703,210.7032699584961
209.43714141845703,213.08350372314453
208.87631225585938,215.52908325195312
208.55330276489258,218.01734924316406
208.46870803833008,220.5250015258789
208.6286163330078,223.02894592285156
209.03355407714844,225.505126953125
209.67405700683594,227.93113708496094
210.12546920776367,230.1750030517578
208.12855529785156,231.69580841064453
206.14047622680664,233.2281494140625
204.16132354736328,234.77195739746094
202.19116592407227,236.32725524902344
200.23015213012695,237.89404296875
198.27837371826172,239.47229766845703
196.33592224121094,241.06206512451172
194.40294647216797,242.66334533691406
192.47962951660156,244.27613830566406
190.56598281860352,245.90044403076172
188.6621437072754,247.53630828857422
186.76829528808594,249.1836395263672
184.88455200195312,250.84246063232422
183.01098251342773,252.51288604736328
181.1478271484375,254.19489288330078
179.2952003479004,255.88843536376953
177.45318222045898,257.5935821533203
175.6220359802246,259.31031036376953
173.80188751220703,261.03873443603516
171.99281692504883,262.77880859375
170.19509887695312,264.53057861328125
168.41054153442383,266.29564666748047
166.65671157836914,268.09131622314453
164.9378662109375,269.92049407958984
163.25375366210938,271.78162384033203
161.6039161682129,273.6732635498047
159.98803329467773,275.5940170288086
158.40557861328125,277.54237365722656
156.85606002807617,279.51700592041016
155.33889389038086,281.5166778564453
153.85358810424805,283.5400619506836
152.3995246887207,285.5860366821289
150.97618865966797,287.65354919433594
149.58314514160156,289.7415466308594
148.21969604492188,291.8489990234375
146.88520050048828,293.9748764038086
145.57906341552734,296.1183547973633
144.3007354736328,298.2784957885742
143.0498504638672,300.4546585083008
141.8256072998047,302.64588165283203
140.62738800048828,304.85147857666016
139.45483779907227,307.07076263427734
138.307373046875,309.3032531738281
137.18450164794922,311.5481719970703
136.08578872680664,313.8049011230469
135.0099983215332,316.0728225708008
133.9574737548828,318.35157012939453
132.9277000427246,320.6405487060547
131.91945266723633,322.9392318725586
130.93307495117188,325.2474136352539
129.9679946899414,327.5644073486328
129.02312469482422,329.8898696899414
128.0988998413086,332.22361755371094
127.19459915161133,334.5650329589844
126.30930709838867,336.9138412475586
125.44353866577148,339.26985931396484
124.596435546875,341.63267517089844
123.76723098754883,344.0018768310547
122.95660018920898,346.3773727416992
122.16338729858398,348.7588653564453
121.38716888427734,351.1458969116211
120.62864303588867,353.53855895996094
119.88639068603516,355.9363021850586
119.16051483154297,358.33921813964844
118.4510498046875,360.7468719482422
117.75699996948242,363.1590576171875
117.07899475097656,365.57591247558594
116.41607284545898,367.9967498779297
115.76825141906738,370.4218215942383
115.1353702545166,372.8508071899414
114.51689147949219,375.28345489501953
113.91311264038086,377.71983337402344
113.32316970825195,380.1596450805664
112.74761199951172,382.6027297973633
112.18550682067871,385.04911041259766
111.63728904724121,387.4985809326172
111.10237503051758,389.95088958740234
110.58069610595703,392.4061965942383
110.07230949401855,394.86425018310547
109.5766544342041,397.32486724853516
109.09404563903809,399.7881393432617
108.6241283416748,402.2538604736328
108.16670227050781,404.7218475341797
107.72166442871094,407.19212341308594
107.28988456726074,409.66477966308594
106.86935424804688,412.1393127441406
106.46150398254395,414.6160888671875
106.06555557250977,417.09474182128906
105.68183517456055,419.5752716064453
105.31001663208008,422.05767822265625
104.95055198669434,424.5417785644531
104.6023941040039,427.0276641845703
104.26730537414551,429.5152893066406
103.94379806518555,432.00433349609375
103.63216400146484,434.4950714111328
103.33305549621582,436.9872283935547
103.04647827148438,439.4808044433594
102.77231216430664,441.97589111328125
102.51086044311523,444.47235107421875
102.26240348815918,446.96995544433594
102.02790832519531,449.4691162109375
101.80708312988281,451.96946716308594
101.60139846801758,454.47105407714844
101.4115982055664,456.9739685058594
101.24013710021973,459.47825622558594
101.09054565429688,461.9837341308594
101.11302757263184,464.4871520996094
102.04474830627441,466.7978973388672
103.83452987670898,468.5317687988281
106.17441749572754,469.38783264160156
108.66070938110352,469.2218017578125
110.86363410949707,468.0575256347656
112.40701293945312,466.1010437011719
113.01967239379883,463.6858825683594
113.1695556640625,461.18035888671875
113.34686470031738,458.6764831542969
113.54285621643066,456.1740264892578
113.75564765930176,453.6731262207031
113.98357391357422,451.1734161376953
114.22537612915039,448.67498779296875
114.48081970214844,446.1780242919922
114.7493782043457,443.6822967529297
115.03051948547363,441.1879425048828
115.3239974975586,438.6951904296875
115.62959480285645,436.2038116455078
115.94752311706543,433.7138977050781
116.27765655517578,431.22572326660156
116.61941146850586,428.7389678955078
116.97281646728516,426.2539520263672
117.3388900756836,423.7706756591797
117.7160415649414,421.2891845703125
118.10591888427734,418.8095245361328
118.5070571899414,416.331787109375
118.92098999023438,413.85606384277344
119.34614944458008,411.38226318359375
119.78465270996094,408.9108428955078
120.23426818847656,406.44129943847656
120.6969985961914,403.9742736816406
121.17222595214844,401.50962829589844
121.66001892089844,399.0474090576172
122.16096115112305,396.5877990722656
122.67482376098633,394.1308898925781
123.20161819458008,391.6767044067383
123.74216842651367,389.2255859375
124.29602813720703,386.7773742675781
124.86366653442383,384.3322982788086
125.4453125,381.8906784057617
126.04094314575195,379.45226287841797
126.65130233764648,377.01744079589844
127.27589797973633,374.58644104003906
127.91581726074219,372.15926361083984
128.5705108642578,369.73609161376953
129.24096298217773,367.31724548339844
129.92688751220703,364.90270233154297
