x,y
549.2779846191406,158.34800338745117
556.7328033447266,161.48395919799805
564.1876220703125,164.61991500854492
571.6424407958984,167.755859375
579.0972595214844,170.89181518554688
586.5520782470703,174.02777099609375
594.0068969726562,177.16372680664062
598.1437072753906,177.44528579711914
593.9293518066406,170.54254150390625
589.7150421142578,163.63978576660156
585.500732421875,156.73704147338867
581.286376953125,149.83429718017578
577.0720672607422,142.9315414428711
572.8577575683594,136.0287971496582
568.6434020996094,129.1260528564453
564.4290924072266,122.22330856323242
560.2147369384766,115.32055854797363
557.40576171875,107.7756576538086
553.7860412597656,100.55341148376465
549.04443359375,94.01265525817871
543.3094787597656,88.32273292541504
536.7302703857422,83.63459777832031
529.4761352539062,80.0794792175293
521.7380065917969,77.75967597961426
513.7246704101562,76.73518371582031
505.6506805419922,77.01325798034668
497.7283935546875,78.59404754638672
490.17076110839844,81.44774627685547
483.1791534423828,85.49505805969238
476.9349365234375,90.62090682983398
471.5993347167969,96.68692779541016
467.31471252441406,103.53567314147949
464.20159912109375,110.99018287658691
462.34857177734375,118.85322952270508
461.7964630126953,126.91302871704102
461.91932678222656,134.13246536254883
463.25498962402344,142.10540390014648
463.865234375,150.16736602783203
463.7602233886719,158.25134658813477
462.864013671875,166.28532791137695
461.0672912597656,174.1656494140625
458.2557067871094,181.74155807495117
454.3456726074219,188.81145477294922
449.5083923339844,195.28992080688477
444.3442687988281,201.5135955810547
439.0173645019531,207.5988426208496
433.58558654785156,213.59070587158203
428.0795593261719,219.51451110839844
422.5167694091797,225.38507843017578
416.90728759765625,231.2110824584961
411.2600402832031,237.00039672851562
405.5798797607422,242.75753021240234
399.8698272705078,248.48497772216797
394.13407135009766,254.18663024902344
388.3723602294922,259.86212158203125
382.58412170410156,265.51060485839844
376.2027587890625,270.4197082519531
369.42071533203125,274.8255920410156
362.6386260986328,279.23145294189453
355.8564910888672,283.6373596191406
349.07440185546875,288.04319763183594
342.2923126220703,292.44908142089844
335.5102233886719,296.85494232177734
328.72813415527344,301.26082611083984
321.946044921875,305.66668701171875
315.16395568847656,310.07257080078125
308.3818664550781,314.47840881347656
301.5997314453125,318.88431549072266
294.81768798828125,323.29017639160156
288.0355987548828,327.69603729248047
281.2535095214844,332.1018981933594
274.47137451171875,336.5077819824219
267.6892852783203,340.9136657714844
260.90721893310547,345.3195266723633
254.12515258789062,349.7253875732422
247.343017578125,354.1312713623047
240.56092834472656,358.5371551513672
233.77883911132812,362.9430160522461
226.9967498779297,367.348876953125
220.21466064453125,371.7547607421875
213.4325714111328,376.16064453125
206.65048217773438,380.5664825439453
199.86839294433594,384.9723663330078
193.0862693786621,389.3782501220703
186.30419158935547,393.7841110229492
179.52210235595703,398.1899719238281
172.7400245666504,402.5958557128906
165.95790100097656,407.0017395019531
159.17582321166992,411.4076232910156
152.39374542236328,415.81346130371094
145.61165618896484,420.21934509277344
138.82953262329102,424.62522888183594
132.04745483398438,429.03106689453125
125.26536560058594,433.43695068359375
118.4832878112793,437.84283447265625
111.70120429992676,442.24867248535156
104.91908073425293,446.65455627441406
98.136962890625,451.06044006347656
91.35491943359375,455.4662780761719
84.59828186035156,459.9102020263672
77.94256401062012,464.504638671875
71.28677749633789,469.0991668701172
64.63098526000977,473.6936492919922
57.97527313232422,478.2881317138672
51.31948375701904,482.8826141357422
44.66369438171387,487.4771423339844
44.23704147338867,489.5966339111328
52.23112869262695,488.37042236328125
60.22511863708496,487.1442108154297
68.21920585632324,485.9179992675781
76.21329307556152,484.69178771972656
84.20728874206543,483.465576171875
92.20137596130371,482.23936462402344
100.19546318054199,481.0131530761719
108.1894645690918,479.7869415283203
116.18355178833008,478.56072998046875
124.17754745483398,477.3345184326172
132.17163467407227,476.1083068847656
140.16572189331055,474.88209533691406
148.15971755981445,473.6558837890625
156.1352081298828,474.6690979003906
164.11638641357422,475.9761962890625
172.10631942749023,477.22882080078125
180.10465240478516,478.4268798828125
188.11084747314453,479.570556640625
196.1247444152832,480.6597595214844
204.14598846435547,481.69371032714844
212.17406463623047,482.6715393066406
220.20909881591797,483.59228515625
228.2505645751953,484.4533386230469
236.29839324951172,485.2540588378906
244.35210418701172,485.9935760498047
252.4113998413086,486.6676788330078
260.4760055541992,487.27659606933594
268.5455551147461,487.8157958984375
276.6194305419922,488.28330993652344
284.69747161865234,488.6759796142578
292.77880859375,488.9906005859375
300.86302947998047,489.2235107421875
308.9491500854492,489.3706359863281
317.03639221191406,489.4277648925781
325.12386322021484,489.3898620605469
332.92562103271484,490.32745361328125
339.8848190307617,494.4477844238281
346.88553619384766,498.4971618652344
353.9502487182617,502.4335632324219
361.13702392578125,506.14112854003906
365.1592559814453,512.3357696533203
367.3078842163086,520.1326293945312
369.45653533935547,527.9295806884766
371.60518646240234,535.7265319824219
364.2075881958008,536.2520446777344
356.12000274658203,536.2520446777344
348.03250885009766,536.2520446777344
339.9449234008789,536.2520446777344
337.22599029541016,541.6206970214844
337.22599029541016,549.7081909179688
342.6597595214844,552.3620300292969
350.7473449707031,552.3620300292969
358.8348388671875,552.3620300292969
366.92242431640625,552.3620300292969
375.0099182128906,552.3620300292969
383.0975036621094,552.3620300292969
391.1850891113281,552.3620300292969
399.2725830078125,552.3620300292969
407.36016845703125,552.3620300292969
415.44775390625,552.3620300292969
423.5352478027344,552.3620300292969
431.6228332519531,552.3620300292969
433.86798095703125,546.5196838378906
